GTIN,상품분류코드,상품분류명,상품명(대표),상품명(국문),상품명(영문),상품명(기타),품목명,모델명,제품번호,회사정보,수입 상품 구분,국가정보,브랜드 소유회사,브랜드명,상품 단위,규격정보,상품 구성,포장단위별 수량,순중량(Net Weight),총중량(Gross Weight),가로(cm),세로(cm),높이(cm),과세형태,상품 형태,상품 포장 재질,분리배출표시,성인용 상품 여부,어린이용 상품 여부,보관 취급 주의사항,AS책임자(반품/교환주소),전화번호(교환문의),마케팅 문구,기타,원재료 전체텍스트,등록일시,수정일시,보정이미지 1000 JPG,보정이미지 1000 PNG,썸네일 250 JPG,썸네일 250 PNG,영양성분,특징(138829),최소연령(139040),낱개사이즈(139050),쿠션층(139051),형태(139052),기본구성(139073),조절기능(139074),브레이크(139075),특징(139082),매수(139160),두께(cm)(139264),바퀴수(139446),사용체중(kg)(139462),프레임(139480),색상(139546),음색(139647),출력(139648),건반수(139710),건반종류(139711),스케일(139746),캐릭터명(139786),방식(139952),구분(139969),용도(139970),사이즈(140012),프랭클린플래너 사이즈(140168),평량(g)(140181),출시(140198),재질(매트)(140222),특징(140223),표시자리(140301),형태(140309),바퀴(140378),조각수(개)(140403),저자(140667),출판사(140668),쪽수(140669),출간일(140671),정격전압(140674),세탁방법(140702),KC인증번호(140740),사용방법(140746),유통기간/품질유지기간(140807),KC인증 필 유무(140856),인쇄 발행일(140860),게임방법(140861),게임 구성품(140862),사용연령(140864),발행인(140865),KC인증정보(140870),재질/원료/성분명(140878),용도(140902),홈페이지 주소(140903),내열온도(140905),내냉온도(140906),영업신고(허가)번호(140921),인증/상세정보(140923),인증(140933),품질보증기간(140940),자가검사번호(140943),종류(140952),제조년월(140958),섬유제품 취급에 관한 표시(140959),최대하중(140961),섬유의 조성 및 혼용율(140962),제품특징(140963),사용용도(140964),가격(140966),길이(mm)(140968),보존제(140972),안전기준적합확인신고번호(140975),제형(140976),주요물질(140980),기타물질(140982),계면활성제(140983)
8801038130583,6010206,교육/문화용품>문구/사무용품>일반사무용품>커터칼,도루코 L커터날 100개,L커터날,LARGE SIZE BLADE,대형 커터날,,,,"구분=제조/생산|:|이름=(주)도루코리빙 (DORCO LIVING VINA CO.,LTD)|:|주소=
구분=수입판매|:|이름=(주)도루코리빙|:|주소=서울시 서초구 효령로 70길 36-9",수입제품,원산지=베트남,(주)도루코리빙,도루코|:|DORCO,단일,"(용량)=100개, 100PIECES|:|(규격)=18mm",,1,,661.5,11.0,2.5,12.2,,육면체형,,,N,N,"[[기타 주의사항]]
# 날이 날카로우니 취급시 주의 하십시오.",,080-022-3211,,"# 18mm
_ *1:1 size
# DORCO® PRODUCT
_ Professional Edge
__ SINCE 1955
# Designed in Korea",,2023-06-12 16:35:40,2023-06-21 07:00:06,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F8d12bc17-2c89-49d5-364e-8abcb3558b9b%2F8d12bc17-2c89-49d5-364e-8abcb3558b9b_front_angle_1000.jpg?alt=media&token=606a10fa-6a2f-4404-a06b-109f59a75bff,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F8d12bc17-2c89-49d5-364e-8abcb3558b9b%2F8d12bc17-2c89-49d5-364e-8abcb3558b9b_front_angle_1000.png?alt=media&token=a306442c-5f0c-4fa1-a119-1d9ff60d759f,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F8d12bc17-2c89-49d5-364e-8abcb3558b9b%2F8d12bc17-2c89-49d5-364e-8abcb3558b9b_front_angle_250.jpg?alt=media&token=bc914a0d-b28c-4634-b76e-a454913374b8,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F8d12bc17-2c89-49d5-364e-8abcb3558b9b%2F8d12bc17-2c89-49d5-364e-8abcb3558b9b_front_angle_250.png?alt=media&token=910ef445-44dd-4246-b235-27725a668829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,www.dorcoliving.co.kr,,,,,,,,,,,,,,,,,,,,,,
8801067088558,6010213,교육/문화용품>문구/사무용품>일반사무용품>계산기,모나미 MC-131 전자계산기,MC-131,ELECTRONIC CALCULATOR,,전자계산기,MC-131,2300006120,"구분=제조/생산|:|이름=DONGGUAN K.L.T & CASINE ELECTRONIC TECHNOLOGY CO., LTD|:|주소=
구분=판매|:|이름=(주)모나미|:|주소=
구분=수입|:|이름=(주)모나미|:|주소=경기도 용인시 수지구 손곡로 17",수입제품,제조국=중국,(주)모나미,모나미|:|monami,단일,,,1,,193.5,12.0,3.2,22.0,,육면체형,,,N,N,"[[기타 주의사항]]
# 용도 외는 사용하지 마십시오.
# 물이 닿지 않도록 해주십시오. 
# 케이스 안에 이물질이 들어가지 않도록 해주십시오. 
# 직사광선, 화기 및 고온에 가까이 두지 마십시오. 
# 제품에 충격이 가해지면 파손 또는 사용이 어려워질 수 있으니 주의하시기 바랍니다.",구입 판매점 및 본사,080-022-0153 (수신자 부담 서비스),"# 12 DIGITS
# 다양한 연산이 가능한 12자리 전자계산기
# Two Way 전원공급 (태양광+전지)","# ©MONAMI CO.,LTD. All Rights Reserved. ",,2023-06-12 16:57:25,2023-06-21 07:00:06,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1feb5e79-b2ad-4e7c-2b6c-e5300c91c6ed%2F1feb5e79-b2ad-4e7c-2b6c-e5300c91c6ed_front_angle_1000.jpg?alt=media&token=09c23fd8-038e-4151-8657-309525c33452,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1feb5e79-b2ad-4e7c-2b6c-e5300c91c6ed%2F1feb5e79-b2ad-4e7c-2b6c-e5300c91c6ed_front_angle_1000.png?alt=media&token=19cb9bed-73ca-4fd4-93b8-9f7666b5f425,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1feb5e79-b2ad-4e7c-2b6c-e5300c91c6ed%2F1feb5e79-b2ad-4e7c-2b6c-e5300c91c6ed_front_angle_250.jpg?alt=media&token=c86a780a-3d97-4901-bc1d-151f4e5d0ad5,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1feb5e79-b2ad-4e7c-2b6c-e5300c91c6ed%2F1feb5e79-b2ad-4e7c-2b6c-e5300c91c6ed_front_angle_250.png?alt=media&token=6fc045aa-9e95-448c-bc92-6358d958fa64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,N,,,,,,,,,www.monami.com,,,,,,,,,,,,,,,,,,,,,,
8809106310141,6010507,교육/문화용품>문구/사무용품>종이류>서식용지,명진문구산업 영수증 순백지,영수증 순백지,,,,,,구분=업소/업자|:|이름=명진문구산업(주)|:|주소=,국내제품,제조국=대한민국(국산),명진문구산업(주),명진문구산업,단일,,,1,,436.0,8.8,3.2,19.2,,육면체형,,,N,N,,본사 : 서울시 동대문구 용두동 730-13,"02-926-7272, 02-923-6982 (명진문구산업(주))","# 최고급 제품
# 부가가치세법 시행규칙
# 좋은 재질, 우수한 기술, 전문성의 극대화
# 국세청 규격품입니다.","# 세무, 전산, 문구, 지류제품 생산 전문업체
# MYOUNG-JIN STATIONNERY IND CO.,LTD",,2023-06-12 17:15:05,2023-06-23 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff84322ba-0096-40a5-2797-74e41b43d6b2%2Ff84322ba-0096-40a5-2797-74e41b43d6b2_front_angle_1000.jpg?alt=media&token=35143885-db2c-4470-9c84-8c114c4e14ad,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff84322ba-0096-40a5-2797-74e41b43d6b2%2Ff84322ba-0096-40a5-2797-74e41b43d6b2_front_angle_1000.png?alt=media&token=9a71c045-56a3-4c49-a747-6553f992739b,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff84322ba-0096-40a5-2797-74e41b43d6b2%2Ff84322ba-0096-40a5-2797-74e41b43d6b2_front_angle_250.jpg?alt=media&token=d828fc07-60c2-4cc9-9924-c00d26ecc3cf,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff84322ba-0096-40a5-2797-74e41b43d6b2%2Ff84322ba-0096-40a5-2797-74e41b43d6b2_front_angle_250.png?alt=media&token=eeb993a1-4959-4a5c-990c-ddd591238808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809106313258,6010507,교육/문화용품>문구/사무용품>종이류>서식용지,명진문구산업 A4 최고급 부동산 매매 계약서 세트,A4 최고급 부동산 매매 계약서 세트,,,,,,구분=업소/업자|:|이름=명진문구산업(주)|:|주소=,국내제품,제조국=대한민국(국산),명진문구산업(주),명진문구산업,단일,,,1,,52.0,22.0,0.3,30.5,,평면형,,,N,N,,본사 : 서울시 동대문구 용두동 730-13,"02-926-7272, 02-923-6982 (명진문구산업(주))",,"# MP-03
# 매매 계약서 이미지
# 매도인 구비서류
_1 인감도장
_2 인감증명서(부동산 매도용) 1통 매수자(주소, 성명, 주민등록번호 필히 기재)
_3 등기권리증 및 부금통장
_4 주민등록등본 1통
_5 주민등록초본 1통(주소이동 상황전체)
_6 통합공과금 영수증
_7 선수금카드 및 열쇠
# 매수자 구비서류
_1 도장
_2 주민등록 등본 2통
# 이사하기 2~3일 전에 관리사무실 가셔서
_1 고층일 경우 콘도라 신청
_2 입주시 관리비 예치
_3 이사 나오실 때 반출증 교부
# 세무, 전산, 문구, 지류제품 생산 전문업체
# MYOUNG-JIN STATIONNERY IND. CO.LTD.",,2023-06-12 17:29:35,2023-06-23 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff08bb374-14e6-4036-3719-e6a7a79142e6%2Ff08bb374-14e6-4036-3719-e6a7a79142e6_front_angle_1000.jpg?alt=media&token=3d5fa9e8-3df0-45a6-984a-30319f2e0d98,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff08bb374-14e6-4036-3719-e6a7a79142e6%2Ff08bb374-14e6-4036-3719-e6a7a79142e6_front_angle_1000.png?alt=media&token=af78592a-7b5b-4a06-9450-1f93e754b065,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff08bb374-14e6-4036-3719-e6a7a79142e6%2Ff08bb374-14e6-4036-3719-e6a7a79142e6_front_angle_250.jpg?alt=media&token=20c85719-a0b4-443a-a5a6-2108712a1937,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff08bb374-14e6-4036-3719-e6a7a79142e6%2Ff08bb374-14e6-4036-3719-e6a7a79142e6_front_angle_250.png?alt=media&token=96fe414b-276b-4067-8709-60c3026356cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,www.officeform.co.kr,,,,,,,,,,,,,,,1200.0,,,,,,,
8809106313241,6010507,교육/문화용품>문구/사무용품>종이류>서식용지,명진문구산업 A4 최고급 부동산 임대차 계약서 세트,A4 최고급 부동산 임대차 계약서 세트,,,,,,구분=업소/업자|:|이름=명진문구산업(주)|:|주소=,국내제품,제조국=대한민국(국산),명진문구산업(주),명진문구산업,단일,,,1,,53.0,20.8,0.3,30.0,,평면형,,,N,N,,본사 : 서울시 동대문구 용두동 730-13,"02-926-7272, 02-923-6982 (명진문구산업(주))",,"# MP-03
# 임대차 계약서 이미지
# 매도인 구비서류
_1 인감도장
_2 인감증명서(부동산 매도용) 1통 매수자(주소, 성명, 주민등록번호 필히 기재)
_3 등기권리증 및 부금통장
_4 주민등록등본 1통
_5 주민등록초본 1통(주소이동 상황전체)
_6 통합공과금 영수증
_7 선수금카드 및 열쇠
# 매수자 구비서류
_1 도장
_2 주민등록 등본 2통
# 이사하기 2~3일 전에 관리사무실 가셔서
_1 고층일 경우 콘도라 신청
_2 입주시 관리비 예치
_3 이사 나오실 때 반출증 교부
# 세무, 전산, 문구, 지류제품 생산 전문업체
# MYOUNG-JIN STATIONNERY IND. CO.LTD.",,2023-06-12 17:48:12,2023-06-21 07:00:06,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F616453cc-494d-42ce-44ef-ebb5099dff70%2F616453cc-494d-42ce-44ef-ebb5099dff70_front_angle_1000.jpg?alt=media&token=158457dd-77ec-4a9b-aae0-b260b3074aee,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F616453cc-494d-42ce-44ef-ebb5099dff70%2F616453cc-494d-42ce-44ef-ebb5099dff70_front_angle_1000.png?alt=media&token=5420b06b-1b98-414e-8423-8b0c25cb4381,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F616453cc-494d-42ce-44ef-ebb5099dff70%2F616453cc-494d-42ce-44ef-ebb5099dff70_front_angle_250.jpg?alt=media&token=21f74fd1-6595-44a0-b9a9-99be54890fd1,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F616453cc-494d-42ce-44ef-ebb5099dff70%2F616453cc-494d-42ce-44ef-ebb5099dff70_front_angle_250.png?alt=media&token=24acabf7-4636-4288-95e9-3d5ff5bd3c95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,www.officeform.co.kr,,,,,,,,,,,,,,,1500.0,,,,,,,
8809106313104,6010507,교육/문화용품>문구/사무용품>종이류>서식용지,명진문구산업 A4 최고급 이력서 세트,A4 최고급 이력서 세트,,,,,,구분=업소/업자|:|이름=명진문구산업(주)|:|주소=,국내제품,제조국=대한민국(국산),명진문구산업(주),명진문구산업,단일,,"이력서 5매, 자기소개서 3매, 이력서 봉투 3매, 양면스티커 3매",1,,65.0,22.0,0.3,30.0,,평면형,,,N,N,"[[이력서 사용시 주의사항]]
#1 인적사항
_ 성명, 주민번호, 생년월일, 주소, 호적관계를 기입합니다.
_ 본적 및 현주소-주민등록초본에 기재된 내용과 동일하게 기입합니다.
_ 호주와의 관계-호주와의 관계는 호주쪽에서 본 관계로 기입합니다. 예) 장남, 장녀
_ E-mail을 기입합니다.
#2 학력
_ 학력은 고등학교부터 최종학력까지 기입한다.
#3 자격사항 및 특기사항
_ 국가공인자격증이나 면허증 취득사항을 기재하며, 특히 응시기업에 관련된 자격증을 취득하였을 경우 그 내용도 빠짐없이 기입하 며, 반드시 발행기관과 취득일을 기재하여야 한다.
_ 각종사회활동 및 교내, 외 행사나 대회에서 수상한 사실을 기록한다. 특히 대부분의 기업들이 외국어능력을 중요시 하기 때문에 외국어와 관련된 수상경력도 언급해 두는것이 좋다.
_ 마지막으로 이력서상에 수정 및 보안의 과정을 거치며 오타나 탈자가 없도록 유념해야 한다.",본사 : 서울시 동대문구 용두동 730-13,"02-926-7272, 02-923-6982 (명진문구산업(주))",,"# MP-03
# 이력서 이미지
# 자기소개서 작성요령
_1 성장과정의 소개
__ 자기의 성장과정을 어릴적부터 연대적으로 기술해 나간다. 소년기, 학생시절, 기타 사회생활 등을 통해 겪은 독특한 경험이나 이야기들을 개성있게 나타내면서 가정생활과 부모, 형제간의 특성, 친구, 은사, 선배 또는 주변 인물등과 연계시켜 가면서 언급하도록 한다.
_2 자신의 개성과 특기사항
__ 자신의 생활신조, 취미, 특기사항등을 구체적으로 언급하되 자신만의 개성을 표현하도록 한다.
_3 입사 지원동기 및 포부
__ 자신의 전공과 적성에 맞는 해당기업들에 대해 평소 정보를 수집하여 나름대로 분석해 둘 필요가 있다. 지망회사의 업종이 나 특성 등과 자신의 전공 및 희망을 연관시켜 입사동기를 구체적으로 언급하되 입사 후 자신의 희망 및 목표성취를 위한 계획과 각오를 함께 피력한다.
_4 논리적이며 진솔하게 구성
__ 허위나 과장됨이 없이 솔직하면서도 논리적인 문맥이 되도록 한다.
_ '저는... 나는... 따위의 평범한 어투는 가급적 피하여 개성이 없는 듯한 인상을 남기지 않도록 한다.
_5 긍정적 문장력과 필체
__ 과다한 수사법, 지나치게 추상적인 표현의 남발, 부정적인 사회관이나 인생관, 타인을 비방하는 내용을 삼가해야 한다. 초고를 작성해 여러번 수정, 보완 과정을 거쳐 깨끗하고 성의 있게 적성하도록 하며 가급적 한자를 적절히 섞어 쓰되 낱말 맞춤법 이나 띄어 쓰기를 정확하게 한다.
# 명진이력서는...
_ 전국 관공서 규정양식으로 사용되는 A4양식으로 되어있습니다. 자기소개서 양식이 들어있습니다. 양식에 맞는 규격봉투가 들어 있습니다. 필기감이 뛰어난 백상지를 사용함으로서 장기간 보존하여도 변색되지 않아 반영구적입니다.
# 세무, 전산, 문구, 지류제품 생산 전문업체
# MYOUNG-JIN STATIONNERY IND. CO.LTD.",,2023-06-13 09:36:25,2023-06-23 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F3386de26-4c13-47e9-23b4-841a89f552b3%2F3386de26-4c13-47e9-23b4-841a89f552b3_front_angle_1000.jpg?alt=media&token=16896265-9e9d-4b62-ab72-b9d07f875974,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F3386de26-4c13-47e9-23b4-841a89f552b3%2F3386de26-4c13-47e9-23b4-841a89f552b3_front_angle_1000.png?alt=media&token=bcadf1f5-1800-47ce-b8e6-9c96c12314db,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F3386de26-4c13-47e9-23b4-841a89f552b3%2F3386de26-4c13-47e9-23b4-841a89f552b3_front_angle_250.jpg?alt=media&token=fefd964c-aec1-4b87-a7fc-cbfe9adccc2d,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F3386de26-4c13-47e9-23b4-841a89f552b3%2F3386de26-4c13-47e9-23b4-841a89f552b3_front_angle_250.png?alt=media&token=3eb316a6-9cc1-4289-952d-b1f5b23a0971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,www.officeform.co.kr,,,,,,,,,,,,,,,1500.0,,,,,,,
8809106310424,6010507,교육/문화용품>문구/사무용품>종이류>서식용지,명진문구산업 부동산매매계약서,부동산매매계약서,,,,,,구분=업소/업자|:|이름=명진문구산업(주)|:|주소=,국내제품,제조국=대한민국(국산),명진문구산업(주),명진문구산업,단일,,,1,,30.5,19.4,0.3,27.2,,평면형,,,N,N,,본사 : 서울시 동대문구 용두동 730-13,"02-926-7272, 02-923-6982 (명진문구산업(주))","# 먹지없이 사용하는 3매복사 NCR지 최고급제품
_ 전사율이 뛰어나서 힘들여 누르지 않아도 선명하게 잘 써집니다. 특수풀을 사용하여 완고하면서도 유연성있게 잘 떨어지며 선이 정확하여 복사가 확실합니다.
# 仲介","# 책받침을 넣고 사용하십시오.
# 세무, 전산, 문구, 지류제품 생산 전문업체
# MYOUNG-JIN STATIONNERY IND.CO.LTD",,2023-06-13 09:44:40,2023-06-23 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F9cbca6ef-9dd7-4b92-c097-82f54644a9f8%2F9cbca6ef-9dd7-4b92-c097-82f54644a9f8_front_angle_1000.jpg?alt=media&token=6b9316dc-97d2-4f4f-bfae-c47cee37023a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F9cbca6ef-9dd7-4b92-c097-82f54644a9f8%2F9cbca6ef-9dd7-4b92-c097-82f54644a9f8_front_angle_1000.png?alt=media&token=636e9867-2668-4ebf-a1fd-79f218609c58,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F9cbca6ef-9dd7-4b92-c097-82f54644a9f8%2F9cbca6ef-9dd7-4b92-c097-82f54644a9f8_front_angle_250.jpg?alt=media&token=5f17b935-4e08-4c85-a393-6080307f6b82,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F9cbca6ef-9dd7-4b92-c097-82f54644a9f8%2F9cbca6ef-9dd7-4b92-c097-82f54644a9f8_front_angle_250.png?alt=media&token=b2b45522-f638-4f5f-918f-3f9132f1940b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809106310912,6010506,교육/문화용품>문구/사무용품>종이류>봉투,명진문구산업 고급봉투 무지 100 x 205mm,고급봉투,,,,,,구분=업소/업자|:|이름=명진문구산업(주)|:|주소=,국내제품,제조국=대한민국(국산),명진문구산업(주),명진문구산업,단일,규격=100 x 205mm,,1,,323.0,10.0,2.6,22.2,,육면체형,,,N,N,,본사 : 서울 동대문구 안암로 44,"02-926-7272, 02-923-6982 (명진문구산업(주))",# HIGH CLASS ENVELOPE,,,2023-06-14 10:05:10,2023-06-24 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F8d922322-6c2b-456e-251b-5f04417c1a73%2F8d922322-6c2b-456e-251b-5f04417c1a73_front_angle_1000.jpg?alt=media&token=6bf6dffb-fefb-48cb-891c-476bdfb5e5c8,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F8d922322-6c2b-456e-251b-5f04417c1a73%2F8d922322-6c2b-456e-251b-5f04417c1a73_front_angle_1000.png?alt=media&token=fbaba3b7-c16d-4094-8778-7ecd789666b5,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F8d922322-6c2b-456e-251b-5f04417c1a73%2F8d922322-6c2b-456e-251b-5f04417c1a73_front_angle_250.jpg?alt=media&token=fcb51c67-e68d-4725-bc4d-3cdb9165d034,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F8d922322-6c2b-456e-251b-5f04417c1a73%2F8d922322-6c2b-456e-251b-5f04417c1a73_front_angle_250.png?alt=media&token=ce4dd5e3-2717-4239-9817-c7fa5ff10db8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809106312459,6010506,교육/문화용품>문구/사무용품>종이류>봉투,명진문구산업 고급봉투 100 x 205mm,고급봉투,,,,,,구분=업소/업자|:|이름=명진문구산업(주)|:|주소=,국내제품,제조국=대한민국(국산),명진문구산업(주),명진문구산업,단일,규격=100 x 205mm,,1,,296.0,10.0,2.6,22.2,,육면체형,,,N,N,,본사 : 서울 동대문구 안암로 44,"02-926-7272, 02-923-6982 (명진문구산업(주))",# HIGH CLASS ENVELOPE,,,2023-06-14 10:08:34,2023-06-27 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa81a74fa-3724-4212-96d8-f2f3c0c7e09c%2Fa81a74fa-3724-4212-96d8-f2f3c0c7e09c_front_angle_1000.jpg?alt=media&token=69b835ec-2046-4e8e-b526-86f6dd9f5399,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa81a74fa-3724-4212-96d8-f2f3c0c7e09c%2Fa81a74fa-3724-4212-96d8-f2f3c0c7e09c_front_angle_1000.png?alt=media&token=27906567-0daf-4256-a96e-c097fe96117a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa81a74fa-3724-4212-96d8-f2f3c0c7e09c%2Fa81a74fa-3724-4212-96d8-f2f3c0c7e09c_front_angle_250.jpg?alt=media&token=3844a275-c905-41e4-921d-ccfbbb003687,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa81a74fa-3724-4212-96d8-f2f3c0c7e09c%2Fa81a74fa-3724-4212-96d8-f2f3c0c7e09c_front_angle_250.png?alt=media&token=83b2886c-40c1-4a6e-9cdf-7f675b010b32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809106310936,6010506,교육/문화용품>문구/사무용품>종이류>봉투,명진문구산업 A4형 고급봉투 105 x 220mm,A4형 고급봉투,,,,,,구분=업소/업자|:|이름=명진문구산업(주)|:|주소=,국내제품,제조국=대한민국(국산),명진문구산업(주),명진문구산업,단일,규격=105 x 220mm,,1,,391.5,10.6,3.3,24.2,,육면체형,,,N,N,,본사 : 서울 동대문구 안암로 44,"02-926-7272, 02-923-6982 (명진문구산업(주))",# HIGH CLASS ENVELOPE,,,2023-06-14 10:11:48,2023-06-27 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fd69a1704-f77b-400d-0d50-a48db9ac82f2%2Fd69a1704-f77b-400d-0d50-a48db9ac82f2_front_angle_1000.jpg?alt=media&token=b6eba966-66d2-4044-9f79-0c3c606f75b5,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fd69a1704-f77b-400d-0d50-a48db9ac82f2%2Fd69a1704-f77b-400d-0d50-a48db9ac82f2_front_angle_1000.png?alt=media&token=d1283469-c046-480d-b218-f50c98dc7472,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fd69a1704-f77b-400d-0d50-a48db9ac82f2%2Fd69a1704-f77b-400d-0d50-a48db9ac82f2_front_angle_250.jpg?alt=media&token=71e8c9a2-2cb6-421c-b401-f2e66c8f3d26,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fd69a1704-f77b-400d-0d50-a48db9ac82f2%2Fd69a1704-f77b-400d-0d50-a48db9ac82f2_front_angle_250.png?alt=media&token=5c4aebdb-3c56-400d-96a3-0c42217c97e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
