GTIN,상품분류코드,상품분류명,상품명(대표),상품명(국문),상품명(영문),상품명(기타),품목명,모델명,제품번호,회사정보,수입 상품 구분,국가정보,브랜드 소유회사,브랜드명,상품 단위,규격정보,상품 구성,포장단위별 수량,순중량(Net Weight),총중량(Gross Weight),가로(cm),세로(cm),높이(cm),과세형태,상품 형태,상품 포장 재질,분리배출표시,성인용 상품 여부,어린이용 상품 여부,보관 취급 주의사항,AS책임자(반품/교환주소),전화번호(교환문의),마케팅 문구,기타,원재료 전체텍스트,등록일시,수정일시,보정이미지 1000 JPG,보정이미지 1000 PNG,썸네일 250 JPG,썸네일 250 PNG,영양성분,부가기능(138677),렌즈색상(138768),자외선 차단기능(138769),렌즈종류(138770),선글라스종류(138771),길이(138773),주요소재(138774),장식(138775),주요소재(138776),종류(138777),갑피(138778),스마트폰 수납(138779),주요소재(138780),사이즈(138781),수하물규격(138782),솔(밑창) 재질(138783),주요소재(캐리어)(138784),종류(138785),부가특징(138786),부츠종류(138788),노트북수납(138789),토스타일(138790),프레임소재(138813),프레임형태(138814),종류(138815),헤어색상(138818),가발 종류(138819),아웃솔(138820),색상(138821),부가기능(138822),패턴(138830),주요소재(138832),안감(138840),주요소재(신발)(138844),굽높이(cm)(138958),모자 종류(138997),최소연령(139040),성별/연령(139132),색상(139546),부가기능(139553),최대 기압방수(139554),케이스 소재(139555),장식(139556),버클(139557),쿼츠 종류(139559),무브먼트(139560),글래스 소재(139561),케이스 모양(139562),밴드 소재(139563),스타일(139564),종류(139566),방식(139567),발목높이(139602),주요특징(139603),캐릭터명(139786),손 구분(139830),아이템(139836),장식(139859),아이템(139860),길이(139861),굽타입(139862),용도(139865),제품 소재(140698),세탁방법(140702),KC인증번호(140740),사용방법(140746),KC인증 필 유무(140856),사용연령(140864),KC인증정보(140870),재질/원료/성분명(140878),용도(140902),홈페이지 주소(140903),내열온도(140905),내냉온도(140906),영업신고(허가)번호(140921),인증(140933),품질보증기간(140940),종류(140952),제조년월(140958),섬유제품 취급에 관한 표시(140959),섬유의 조성 및 혼용율(140962),제품특징(140963),사용용도(140964),가격(140966)
8806354111025,11150201,패션잡화>양말>남성양말>일반남성양말,Carlo Rossi 참숯 양말 26cm,참숯 양말,,,,CR-2003,,구분=제조/생산|:|이름=ACE 섬유|:|주소=,국내제품,제조국=대한민국(국산),ACE 섬유,Carlo Rossi,단일,"치수=신체치수 발길이 26cm, 제품치수 발길이 26cm",,1,,43.0,11.0,1.5,28.0,,기타유형,,,N,N,,,,"# 고급면
_ 고신축","# 호칭
_ 260
# 상품등록 제0504386호",,2023-05-31 10:44:46,2023-06-08 07:00:06,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fce121a62-337a-49b3-fd61-a9d80572d5df%2Fce121a62-337a-49b3-fd61-a9d80572d5df_front_angle_1000.jpg?alt=media&token=b9911b3e-5eba-4bd2-9d36-03e4dc23e79d,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fce121a62-337a-49b3-fd61-a9d80572d5df%2Fce121a62-337a-49b3-fd61-a9d80572d5df_front_angle_1000.png?alt=media&token=ab7bd12c-edf3-42b5-9f1b-5004f6cfec0c,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fce121a62-337a-49b3-fd61-a9d80572d5df%2Fce121a62-337a-49b3-fd61-a9d80572d5df_front_angle_250.jpg?alt=media&token=dee35cda-1080-4726-8d8b-728e22ce89a5,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fce121a62-337a-49b3-fd61-a9d80572d5df%2Fce121a62-337a-49b3-fd61-a9d80572d5df_front_angle_250.png?alt=media&token=0f59f792-de00-499c-9aa1-ae2c04a828b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,"그늘/옷걸이에 걸어서 건조;손으로 약하게 짬;물온도 30℃로 세탁/세탁기, 손세탁 약하게 세탁/중성세제 사용;염소계 표백제로 표백할 수 없음","면, 폴리우레탄, 기타",,,4500.0
8809148550901,11100602,패션잡화>패션소품>스타킹>밴드스타킹,파티라 고탄력 밴드 스타킹 검정색 FREE,고탄력 밴드 스타킹-파티라,SUPPORT STOCKING,,,,KD 0922,구분=업소/업자|:|이름=(주)태창관동|:|주소=전북 익산시 약촌로8길 61-12,국내제품,제조국=대한민국(국산),(주)태창관동,파티라|:|PATIRA,단일,규격=FREE,,1,,26.0,12.2,0.2,18.8,,평면형,,종이,N,N,,,063-833-1631,"# 고탄력 원사를 사용하여 신축성과 착용감이 뛰어나며, 활동이 자유롭고 어떠한 체형에도 잘 어울립니다.",# LOT : 2013.04,,2023-05-31 11:08:56,2023-06-08 07:00:06,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F768f47a2-ae17-43f0-4889-97414644950a%2F768f47a2-ae17-43f0-4889-97414644950a_front_angle_1000.jpg?alt=media&token=315ea6f3-e2a3-42c6-8955-a38d11bdef28,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F768f47a2-ae17-43f0-4889-97414644950a%2F768f47a2-ae17-43f0-4889-97414644950a_front_angle_1000.png?alt=media&token=773a0489-b195-4d2d-b641-3cfd6dee80bf,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F768f47a2-ae17-43f0-4889-97414644950a%2F768f47a2-ae17-43f0-4889-97414644950a_front_angle_250.jpg?alt=media&token=5d39e7df-1b9a-4a89-a72e-7b076b9062a1,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F768f47a2-ae17-43f0-4889-97414644950a%2F768f47a2-ae17-43f0-4889-97414644950a_front_angle_250.png?alt=media&token=840eca49-fb5d-4cdb-824f-290ca790a148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,그늘/옷걸이에 걸어서 건조;손으로 짜면 안됨;물온도 30℃로 세탁/세탁기 사용 불가/손세탁 약하게 가능/중성세제 사용;염소계 표백제로 표백할 수 없음;불꽃주의,"나일론, 폴리우레탄",,,
8809000131415,11100602,패션잡화>패션소품>스타킹>밴드스타킹,월드 써포트 밴드스타킹 커피 M-L,월드 써포트 밴드스타킹,,,,,WD-36008,구분=업소/업자|:|이름=(주)스타킹월드|:|주소=경기도 안산시 단원구 원시동 727-6,국내제품,제조국=대한민국(국산),(주)스타킹월드,월드|:|WORLD,단일,규격=M-L,,1,,23.5,11.7,0.2,18.8,,평면형,,,N,N,,,031-495-4507,"# 고탄력 밴드 스타킹
# World-support
# 스타킹의 새로운 역사를 만들어 갑니다.
# 유혹의 시선이 새로워진다",,,2023-05-31 11:34:09,2023-06-08 07:00:06,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa7ebbf07-fcbc-417f-bad1-e9ee2f9a8dd2%2Fa7ebbf07-fcbc-417f-bad1-e9ee2f9a8dd2_front_angle_1000.jpg?alt=media&token=27af0400-67f7-426f-b535-69bd54a753cc,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa7ebbf07-fcbc-417f-bad1-e9ee2f9a8dd2%2Fa7ebbf07-fcbc-417f-bad1-e9ee2f9a8dd2_front_angle_1000.png?alt=media&token=f58b32f1-5156-49b9-b7c6-6c4fe8e535c7,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa7ebbf07-fcbc-417f-bad1-e9ee2f9a8dd2%2Fa7ebbf07-fcbc-417f-bad1-e9ee2f9a8dd2_front_angle_250.jpg?alt=media&token=8388574c-c502-424b-b74f-2921cb76a6c6,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa7ebbf07-fcbc-417f-bad1-e9ee2f9a8dd2%2Fa7ebbf07-fcbc-417f-bad1-e9ee2f9a8dd2_front_angle_250.png?alt=media&token=a524b2ff-19e7-4e28-8f39-5c74c6871c62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,브라운,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,2010년 12월,그늘/옷걸이에 걸어서 건조;손으로 짜면 안됨;드라이클리닝 불가함;물온도 30℃로 세탁/세탁기 사용 불가/손세탁 약하게 가능/중성세제 사용;불꽃주의,"나일론, 폴리우레탄",,,
8809000131323,11100605,패션잡화>패션소품>스타킹>판타롱스타킹,월드 써포트 판타롱스타킹 살구 M-L,월드 써포트 판타롱스타킹,,,월드 써포트 판타롱스타킹,,WD-36007,구분=제조/생산|:|이름=(주)스타킹월드|:|주소=경기도 안산시 단원구 신단로 163번길 65-1,국내제품,제조국=대한민국(국산),(주)스타킹월드,월드|:|WORLD,단일,사이즈=M-L,,1,,14.5,9.7,0.3,14.8,,평면형,,,N,N,"[[기타 주의사항]]
# 짙은 색상의 제품은 반드시 분리해서 세탁하여 주십시오.",,031-495-4507,"# 고탄력 판타롱 스타킹
# World-support
# 유혹의 시선이 새로워진다",# 제품을 뒤집어 손세탁 하시면 제품 수명을 연장 시킬 수 있습니다.,,2023-05-31 11:51:06,2023-06-09 07:00:12,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff53d471d-d92a-4c7b-2eb5-60fd83d5b71e%2Ff53d471d-d92a-4c7b-2eb5-60fd83d5b71e_front_angle_1000.jpg?alt=media&token=8612dabb-46c0-4ffe-8c7c-cbe6813dedd3,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff53d471d-d92a-4c7b-2eb5-60fd83d5b71e%2Ff53d471d-d92a-4c7b-2eb5-60fd83d5b71e_front_angle_1000.png?alt=media&token=09d91679-da8e-4754-b97f-5a7de524de14,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff53d471d-d92a-4c7b-2eb5-60fd83d5b71e%2Ff53d471d-d92a-4c7b-2eb5-60fd83d5b71e_front_angle_250.jpg?alt=media&token=f3001247-4ab8-4521-b378-74aa31af99d7,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff53d471d-d92a-4c7b-2eb5-60fd83d5b71e%2Ff53d471d-d92a-4c7b-2eb5-60fd83d5b71e_front_angle_250.png?alt=media&token=4810e246-fac0-41e4-b950-96f033272ad4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,애프리콧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,www.stocking.co.kr,,,,,,,2016년 10월,그늘/옷걸이에 걸어서 건조;손으로 짜면 안됨;드라이클리닝 불가함;물온도 30℃로 세탁/세탁기 사용 불가/손세탁 약하게 가능/중성세제 사용;불꽃주의,"나일론, 폴리우레탄",,,
8809000131330,11100605,패션잡화>패션소품>스타킹>판타롱스타킹,월드 써포트 판타롱스타킹 검정 M-L,월드 써포트 판타롱스타킹,,,월드 써포트 판타롱스타킹,,WD-36007,구분=제조/생산|:|이름=(주)스타킹월드|:|주소=경기도 안산시 단원구 신단로 163번길 65-1,국내제품,제조국=대한민국(국산),(주)스타킹월드,월드|:|WORLD,단일,사이즈=M-L,,1,,15.5,9.7,0.3,14.8,,평면형,,,N,N,"[[기타 주의사항]]
# 짙은 색상의 제품은 반드시 분리해서 세탁하여 주십시오.",,031-495-4507,"# 고탄력 판타롱 스타킹
# World-support
# 유혹의 시선이 새로워진다",# 제품을 뒤집어 손세탁 하시면 제품 수명을 연장 시킬 수 있습니다.,,2023-05-31 13:22:46,2023-06-08 07:00:06,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc3d7d0f0-4f65-4ad1-6a0a-48df1cca6ef4%2Fc3d7d0f0-4f65-4ad1-6a0a-48df1cca6ef4_front_angle_1000.jpg?alt=media&token=76795e3b-b5e0-4ab5-96e3-3b604614b793,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc3d7d0f0-4f65-4ad1-6a0a-48df1cca6ef4%2Fc3d7d0f0-4f65-4ad1-6a0a-48df1cca6ef4_front_angle_1000.png?alt=media&token=3b4d0d3d-7c9f-4183-bfe0-93618901863a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc3d7d0f0-4f65-4ad1-6a0a-48df1cca6ef4%2Fc3d7d0f0-4f65-4ad1-6a0a-48df1cca6ef4_front_angle_250.jpg?alt=media&token=b3fbf379-571b-4fc4-a634-e6228db16ace,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc3d7d0f0-4f65-4ad1-6a0a-48df1cca6ef4%2Fc3d7d0f0-4f65-4ad1-6a0a-48df1cca6ef4_front_angle_250.png?alt=media&token=bd34c167-1039-491c-86ac-76830e24ddce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,www.stocking.co.kr,,,,,,,2016년 10월,그늘/옷걸이에 걸어서 건조;손으로 짜면 안됨;드라이클리닝 불가함;물온도 30℃로 세탁/세탁기 사용 불가/손세탁 약하게 가능/중성세제 사용;불꽃주의,"나일론, 폴리우레탄",,,
8809000131316,11100605,패션잡화>패션소품>스타킹>판타롱스타킹,월드 써포트 판타롱스타킹 커피 FREE,월드 써포트 판타롱스타킹,,,,,WD-36007,구분=업소/업자|:|이름=(주)스타킹월드|:|주소=경기도 안산시 단원구 원시동 727-6,국내제품,제조국=대한민국(국산),(주)스타킹월드,월드|:|WORLD,단일,규격=FREE,,1,,14.5,9.7,0.3,14.8,,평면형,,,N,N,,,031-495-4507,"# 스타킹의 새로운 역사를 만들어 갑니다.
# 고탄력 판타롱 스타킹
# World-support
# 유혹의 시선이 새로워진다",,,2023-05-31 13:31:48,2023-06-09 07:00:12,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fe8c5d883-8203-40d0-b60c-c875b3a4c22f%2Fe8c5d883-8203-40d0-b60c-c875b3a4c22f_front_angle_1000.jpg?alt=media&token=ba6465bf-9357-4945-a45a-9a9832b84519,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fe8c5d883-8203-40d0-b60c-c875b3a4c22f%2Fe8c5d883-8203-40d0-b60c-c875b3a4c22f_front_angle_1000.png?alt=media&token=f75508a4-cb87-4a0e-addd-713bcd96f40b,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fe8c5d883-8203-40d0-b60c-c875b3a4c22f%2Fe8c5d883-8203-40d0-b60c-c875b3a4c22f_front_angle_250.jpg?alt=media&token=82d919c2-030a-46b9-98d0-b76404cd6d70,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fe8c5d883-8203-40d0-b60c-c875b3a4c22f%2Fe8c5d883-8203-40d0-b60c-c875b3a4c22f_front_angle_250.png?alt=media&token=7474b65c-82ee-46f6-bccf-c331301aca10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,브라운,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,2011년 04월,그늘/옷걸이에 걸어서 건조;손으로 짜면 안됨;드라이클리닝 불가함;물온도 30℃로 세탁/세탁기 사용 불가/손세탁 약하게 가능/중성세제 사용;불꽃주의,"나일론, 폴리우레탄",,,
8809000131422,11100602,패션잡화>패션소품>스타킹>밴드스타킹,월드 써포트 밴드스타킹 살구 M-L,월드 써포트 밴드스타킹,,,월드 써포트 밴드스타킹,,WD-36008,구분=제조/생산|:|이름=(주)스타킹월드|:|주소=경기도 안산시 단원구 원시동 727-6,국내제품,제조국=대한민국(국산),(주)스타킹월드,월드|:|WORLD,단일,사이즈=M-L,,1,,23.0,12.2,0.2,18.6,,평면형,,,N,N,"[[기타 주의사항]]
# 짙은 색상의 제품은 반드시 분리해서 세탁하여 주십시오.",,031-495-4507,"# 고탄력 밴드 스타킹
# World-support
# 유혹의 시선이 새로워진다",# 제품을 뒤집어 손세탁 하시면 제품 수명을 연장 시킬 수 있습니다.,,2023-05-31 13:42:19,2023-06-08 07:00:06,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F39a2c4d5-b473-4899-65b9-bcb2bad5f5fb%2F39a2c4d5-b473-4899-65b9-bcb2bad5f5fb_front_angle_1000.jpg?alt=media&token=ecfbd6f5-9142-49a3-b75e-379fe480facd,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F39a2c4d5-b473-4899-65b9-bcb2bad5f5fb%2F39a2c4d5-b473-4899-65b9-bcb2bad5f5fb_front_angle_1000.png?alt=media&token=32b8dae2-b463-414a-86f4-541cd737648c,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F39a2c4d5-b473-4899-65b9-bcb2bad5f5fb%2F39a2c4d5-b473-4899-65b9-bcb2bad5f5fb_front_angle_250.jpg?alt=media&token=03c43e82-abc0-4ece-8169-9eef805e177b,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F39a2c4d5-b473-4899-65b9-bcb2bad5f5fb%2F39a2c4d5-b473-4899-65b9-bcb2bad5f5fb_front_angle_250.png?alt=media&token=58c2e709-c982-490d-b4aa-464027ec46da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,애프리콧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,www.stocking.co.kr,,,,,,,2012년 06월,그늘/옷걸이에 걸어서 건조;손으로 짜면 안됨;드라이클리닝 불가함;물온도 30℃로 세탁/세탁기 사용 불가/손세탁 약하게 가능/중성세제 사용;불꽃주의,"나일론, 폴리우레탄",,,
8809148551151,11100602,패션잡화>패션소품>스타킹>밴드스타킹,파티라 고탄력 밴드 스타킹 살구색 FREE,고탄력 밴드 스타킹-파티라,SUPPORT STOCKING,,,,KD 0922,구분=업소/업자|:|이름=(주)태창관동|:|주소=전북 익산시 약촌로8길 61-12,국내제품,제조국=대한민국(국산),(주)태창관동,파티라|:|PATIRA,단일,규격=FREE,,1,,26.5,12.4,0.2,21.4,,평면형,,종이,N,N,,,063-833-1631,"# 고탄력 원사를 사용하여 신축성과 착용감이 뛰어나며, 활동이 자유롭고 어떠한 체형에도 잘 어울립니다.",# LOT : 2017.06,,2023-05-31 14:04:59,2023-06-08 07:00:06,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F50cd8d02-61e6-4a3f-3039-bedb92410562%2F50cd8d02-61e6-4a3f-3039-bedb92410562_front_angle_1000.jpg?alt=media&token=25e33b25-e9e5-4793-9c11-1fe4bece937e,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F50cd8d02-61e6-4a3f-3039-bedb92410562%2F50cd8d02-61e6-4a3f-3039-bedb92410562_front_angle_1000.png?alt=media&token=4540da3b-190a-4c8d-8206-0ffe5cb30b32,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F50cd8d02-61e6-4a3f-3039-bedb92410562%2F50cd8d02-61e6-4a3f-3039-bedb92410562_front_angle_250.jpg?alt=media&token=7204032b-7846-4b04-b5b2-c251f1604e12,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F50cd8d02-61e6-4a3f-3039-bedb92410562%2F50cd8d02-61e6-4a3f-3039-bedb92410562_front_angle_250.png?alt=media&token=577a3498-a9d0-4e57-811a-d0d2ad3ccd7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,애프리콧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,그늘/옷걸이에 걸어서 건조;손으로 짜면 안됨;물온도 30℃로 세탁/세탁기 사용 불가/손세탁 약하게 가능/중성세제 사용;염소계 표백제로 표백할 수 없음;불꽃주의,"나일론, 폴리우레탄",,,
8809000131514,11100606,패션잡화>패션소품>스타킹>팬티스타킹,월드 써포트 팬티스타킹 커피 M-L,월드 써포트 팬티스타킹,,,월드 써포트 팬티스타킹,,WD-36009,구분=제조/생산|:|이름=(주)스타킹월드|:|주소=경기도 안산시 단원구 원시동 727-6,국내제품,제조국=대한민국(국산),(주)스타킹월드,월드|:|WORLD,단일,사이즈=M-L,,1,,38.5,13.9,0.5,21.4,,평면형,,,N,N,"[[기타 주의사항]]
# 짙은 색상의 제품은 반드시 분리해서 세탁하여 주십시오.",,031-495-4507,"# 고탄력 팬티 스타킹
# World-support
# 유혹의 시선이 새로워진다",# 제품을 뒤집어 손세탁 하시면 제품 수명을 연장 시킬 수 있습니다.,,2023-05-31 14:48:15,2023-06-09 07:00:12,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fec5903ad-1887-4664-485f-8c7e5ccd44b9%2Fec5903ad-1887-4664-485f-8c7e5ccd44b9_front_angle_1000.jpg?alt=media&token=d5ba3823-1a27-4f81-83fe-5d8dd6bc17f4,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fec5903ad-1887-4664-485f-8c7e5ccd44b9%2Fec5903ad-1887-4664-485f-8c7e5ccd44b9_front_angle_1000.png?alt=media&token=6da3302f-7cac-4c3d-8643-8ab184b49750,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fec5903ad-1887-4664-485f-8c7e5ccd44b9%2Fec5903ad-1887-4664-485f-8c7e5ccd44b9_front_angle_250.jpg?alt=media&token=7a38f833-6a99-4497-8d11-6edfea578324,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fec5903ad-1887-4664-485f-8c7e5ccd44b9%2Fec5903ad-1887-4664-485f-8c7e5ccd44b9_front_angle_250.png?alt=media&token=ff0a0588-989b-4f0a-8894-56fe087eda7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,브라운,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,www.stocking.co.kr,,,,,,,2012년 06월,그늘/옷걸이에 걸어서 건조;손으로 짜면 안됨;드라이클리닝 불가함;물온도 30℃로 세탁/세탁기 사용 불가/손세탁 약하게 가능/중성세제 사용;불꽃주의,"나일론, 폴리우레탄",,,
8809589560026,11100606,패션잡화>패션소품>스타킹>팬티스타킹,볼로 고탄력 팬티스타킹 검정색 FREE,고탄력 팬티스타킹-볼로,SUPPORT PANTY STOCKING-VOLO,,,,KD 0323,구분=업소/업자|:|이름=(주)볼로|:|주소=전북 익산시 약촌로8길 61-12(어양동),국내제품,제조국=대한민국(국산),(주)볼로,볼로|:|VOLO,단일,규격=FREE,,1,,37.5,14.4,0.5,24.5,,평면형,,종이,N,N,,,063-838-8570,# 활동이 자유롭고 신축성과 착용감이 좋아 어떠한 체형에도 날씬하게 연출됩니다.,,,2023-05-31 15:13:38,2023-06-08 07:00:06,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fbc7b1846-321f-4ef1-4ccc-0246f0631998%2Fbc7b1846-321f-4ef1-4ccc-0246f0631998_front_angle_1000.jpg?alt=media&token=6242a609-e8bc-4f6f-99c0-a448560c026c,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fbc7b1846-321f-4ef1-4ccc-0246f0631998%2Fbc7b1846-321f-4ef1-4ccc-0246f0631998_front_angle_1000.png?alt=media&token=7ac8c56f-479b-4f9d-9b66-44359d5265c4,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fbc7b1846-321f-4ef1-4ccc-0246f0631998%2Fbc7b1846-321f-4ef1-4ccc-0246f0631998_front_angle_250.jpg?alt=media&token=76ee9da4-e146-4372-9a25-dbe051636667,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fbc7b1846-321f-4ef1-4ccc-0246f0631998%2Fbc7b1846-321f-4ef1-4ccc-0246f0631998_front_angle_250.png?alt=media&token=6dbe0070-03a2-4b5f-a237-7ebe75e2b089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,그늘/옷걸이에 걸어서 건조;손으로 짜면 안됨;물온도 30℃로 세탁/세탁기 사용 불가/손세탁 약하게 가능/중성세제 사용;염소계 표백제로 표백할 수 없음;불꽃주의,"나일론, 폴리우레탄",,,
8809589560002,11100606,패션잡화>패션소품>스타킹>팬티스타킹,볼로 고탄력 팬티스타킹 살구색 FREE,고탄력 팬티스타킹-볼로,SUPPORT PANTY STOCKING-VOLO,,,,KD 0323,구분=업소/업자|:|이름=(주)볼로|:|주소=전북 익산시 약촌로8길 61-12(어양동),국내제품,제조국=대한민국(국산),(주)볼로,볼로|:|VOLO,단일,규격=FREE,,1,,36.5,14.5,0.2,24.5,,평면형,,"종이,비닐류(PP)",N,N,,,063-838-8570,# 활동이 자유롭고 신축성과 착용감이 좋아 어떠한 체형에도 날씬하게 연출됩니다.,,,2023-05-31 15:26:16,2023-06-08 07:00:06,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1a76cba8-d8b7-4c32-6b0d-03820ea2a0ee%2F1a76cba8-d8b7-4c32-6b0d-03820ea2a0ee_front_angle_1000.jpg?alt=media&token=e97561a0-37d8-439f-a26c-97cf6cb70b0b,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1a76cba8-d8b7-4c32-6b0d-03820ea2a0ee%2F1a76cba8-d8b7-4c32-6b0d-03820ea2a0ee_front_angle_1000.png?alt=media&token=ed0d144e-3186-4fc6-b656-34dce0b9957e,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1a76cba8-d8b7-4c32-6b0d-03820ea2a0ee%2F1a76cba8-d8b7-4c32-6b0d-03820ea2a0ee_front_angle_250.jpg?alt=media&token=3f1ace71-2e25-4a9d-8828-b85dbc55902c,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1a76cba8-d8b7-4c32-6b0d-03820ea2a0ee%2F1a76cba8-d8b7-4c32-6b0d-03820ea2a0ee_front_angle_250.png?alt=media&token=b64d8dc7-97f4-429a-b3f3-3c32677674aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,애프리콧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,그늘/옷걸이에 걸어서 건조;손으로 짜면 안됨;물온도 30℃로 세탁/세탁기 사용 불가/손세탁 약하게 가능/중성세제 사용;염소계 표백제로 표백할 수 없음;불꽃주의,"나일론, 폴리우레탄",,,
